# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-01-01T00:00:00.0
# Date end (ISO 8601): 2020-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): 46.8000
# Longitude (positive East, ISO 19115): 9.8300
# Altitude (m): 1610.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-09-03
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2020-01-20T06:00:00.0/2020-01-20T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-20T07:00:00.0/2020-01-20T08:00:00.0;91.5255;54.8071;39.2454;15.5616;446.1089;54.8071;39.2454;15.5616;446.1089;0.7500
2020-01-20T08:00:00.0/2020-01-20T09:00:00.0;278.6908;204.9667;169.3041;35.6626;845.4406;204.9667;169.3041;35.6626;845.4406;1.0000
2020-01-20T09:00:00.0/2020-01-20T10:00:00.0;423.2189;334.0675;289.3722;44.6953;959.7822;334.0675;289.3722;44.6953;959.7822;1.0000
2020-01-20T10:00:00.0/2020-01-20T11:00:00.0;514.8185;418.0099;368.8713;49.1386;1007.2204;418.0099;368.8713;49.1386;1007.2204;1.0000
2020-01-20T11:00:00.0/2020-01-20T12:00:00.0;547.2527;448.0645;397.5870;50.4775;1021.5743;448.0645;397.5870;50.4775;1021.5743;1.0000
2020-01-20T12:00:00.0/2020-01-20T13:00:00.0;518.3155;420.7036;371.4072;49.2965;1007.2850;420.7036;371.4072;49.2965;1007.2850;1.0000
2020-01-20T13:00:00.0/2020-01-20T14:00:00.0;429.9828;338.6585;293.3929;45.2656;957.8155;338.6585;293.3929;45.2656;957.8155;1.0000
2020-01-20T14:00:00.0/2020-01-20T15:00:00.0;288.2785;211.4603;174.7724;36.6879;844.3118;211.4603;174.7724;36.6879;844.3118;1.0000
2020-01-20T15:00:00.0/2020-01-20T16:00:00.0;102.8562;61.4624;44.0553;17.4071;476.3441;61.4624;44.0553;17.4071;476.3441;0.6583
2020-01-20T16:00:00.0/2020-01-20T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-20T17:00:00.0/2020-01-20T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-20T18:00:00.0/2020-01-20T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-20T19:00:00.0/2020-01-20T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-20T20:00:00.0/2020-01-20T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-20T21:00:00.0/2020-01-20T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-20T22:00:00.0/2020-01-20T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-20T23:00:00.0/2020-01-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-21T00:00:00.0/2020-01-21T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-21T01:00:00.0/2020-01-21T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-21T02:00:00.0/2020-01-21T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-21T03:00:00.0/2020-01-21T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-21T04:00:00.0/2020-01-21T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-21T05:00:00.0/2020-01-21T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-21T06:00:00.0/2020-01-21T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-21T07:00:00.0/2020-01-21T08:00:00.0;94.5598;52.8469;35.5322;17.3147;391.8819;52.8469;35.5322;17.3147;391.8819;0.7500
2020-01-21T08:00:00.0/2020-01-21T09:00:00.0;282.3480;197.9648;158.4500;39.5148;779.8251;197.9648;158.4500;39.5148;779.8251;1.0000
2020-01-21T09:00:00.0/2020-01-21T10:00:00.0;427.2981;324.0543;274.2636;49.7907;900.6599;324.0543;274.2636;49.7907;900.6599;1.0000
2020-01-21T10:00:00.0/2020-01-21T11:00:00.0;519.2939;406.3140;351.1861;55.1279;950.4894;406.3140;351.1861;55.1279;950.4894;1.0000
2020-01-21T11:00:00.0/2020-01-21T12:00:00.0;552.0714;435.8155;378.8210;56.9944;964.7076;435.8155;378.8210;56.9944;964.7076;1.0000
2020-01-21T12:00:00.0/2020-01-21T13:00:00.0;523.4013;409.6528;353.8766;55.7761;950.2599;409.6528;353.8766;55.7761;950.2599;1.0000
2020-01-21T13:00:00.0/2020-01-21T14:00:00.0;435.2419;330.3666;279.2673;51.0994;900.4248;329.7485;277.5834;52.1651;894.1257;1.0000
2020-01-21T14:00:00.0/2020-01-21T15:00:00.0;293.6053;206.6409;165.3172;41.3237;783.3350;78.3323;21.9917;56.3405;86.5123;1.0000
2020-01-21T15:00:00.0/2020-01-21T16:00:00.0;108.1483;61.1070;41.2255;19.8815;427.3700;22.4154;0.0000;22.4154;0.0001;0.7833
2020-01-21T16:00:00.0/2020-01-21T17:00:00.0;0.0339;0.0081;0.0002;0.0079;0.0000;0.0052;0.0000;0.0052;0.0000;0.9833
2020-01-21T17:00:00.0/2020-01-21T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-21T18:00:00.0/2020-01-21T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-21T19:00:00.0/2020-01-21T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-21T20:00:00.0/2020-01-21T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-21T21:00:00.0/2020-01-21T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-21T22:00:00.0/2020-01-21T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-21T23:00:00.0/2020-01-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-22T00:00:00.0/2020-01-22T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-22T01:00:00.0/2020-01-22T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-22T02:00:00.0/2020-01-22T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-22T03:00:00.0/2020-01-22T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-22T04:00:00.0/2020-01-22T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-22T05:00:00.0/2020-01-22T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-22T06:00:00.0/2020-01-22T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-22T07:00:00.0/2020-01-22T08:00:00.0;97.8250;55.4195;36.5502;18.8692;395.0955;55.4195;36.5502;18.8692;395.0955;0.7417
2020-01-22T08:00:00.0/2020-01-22T09:00:00.0;286.1584;203.0821;160.5742;42.5079;779.7277;203.0821;160.5742;42.5079;779.7277;1.0000
2020-01-22T09:00:00.0/2020-01-22T10:00:00.0;431.5232;330.6972;276.8172;53.8800;900.0286;330.6972;276.8172;53.8800;900.0286;1.0000
2020-01-22T10:00:00.0/2020-01-22T11:00:00.0;523.9053;413.7522;353.6619;60.0903;948.6215;413.7522;353.6619;60.0903;948.6215;1.0000
2020-01-22T11:00:00.0/2020-01-22T12:00:00.0;557.0144;443.4452;380.8179;62.6273;961.0261;443.4452;380.8179;62.6273;961.0261;1.0000
2020-01-22T12:00:00.0/2020-01-22T13:00:00.0;528.5991;416.9931;355.3517;61.6414;944.6650;416.9931;355.3517;61.6414;944.6650;1.0000
2020-01-22T13:00:00.0/2020-01-22T14:00:00.0;440.6005;336.9419;280.2444;56.6974;892.3680;336.9419;280.2444;56.6974;892.3680;1.0000
2020-01-22T14:00:00.0/2020-01-22T15:00:00.0;299.0201;211.8755;165.6745;46.2010;770.3845;211.8755;165.6745;46.2010;770.3845;1.0000
2020-01-22T15:00:00.0/2020-01-22T16:00:00.0;113.5113;64.2938;41.2811;23.0127;413.1125;64.2938;41.2811;23.0127;413.1125;0.7833
2020-01-22T16:00:00.0/2020-01-22T17:00:00.0;0.1838;0.0462;0.0031;0.0431;0.0000;0.0462;0.0031;0.0431;0.0000;0.9833
2020-01-22T17:00:00.0/2020-01-22T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-22T18:00:00.0/2020-01-22T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-22T19:00:00.0/2020-01-22T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-22T20:00:00.0/2020-01-22T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-22T21:00:00.0/2020-01-22T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-22T22:00:00.0/2020-01-22T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-22T23:00:00.0/2020-01-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-23T00:00:00.0/2020-01-23T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-23T01:00:00.0/2020-01-23T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-23T02:00:00.0/2020-01-23T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-23T03:00:00.0/2020-01-23T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-23T04:00:00.0/2020-01-23T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-23T05:00:00.0/2020-01-23T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-23T06:00:00.0/2020-01-23T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-23T07:00:00.0/2020-01-23T08:00:00.0;101.2881;60.2436;40.8235;19.4201;436.7318;60.2436;40.8235;19.4201;436.7318;0.7333
2020-01-23T08:00:00.0/2020-01-23T09:00:00.0;290.1204;211.9708;169.8785;42.0924;814.5112;211.9708;169.8785;42.0924;814.5112;1.0000
2020-01-23T09:00:00.0/2020-01-23T10:00:00.0;435.8918;340.2309;286.8656;53.3652;923.5262;340.2309;286.8656;53.3652;923.5262;1.0000
2020-01-23T10:00:00.0/2020-01-23T11:00:00.0;528.6497;421.9268;361.7356;60.1912;961.4993;421.9268;361.7356;60.1912;961.4993;1.0000
2020-01-23T11:00:00.0/2020-01-23T12:00:00.0;562.0787;449.6596;386.1357;63.5239;965.4991;449.6596;386.1357;63.5239;965.4991;1.0000
2020-01-23T12:00:00.0/2020-01-23T13:00:00.0;533.9056;421.6263;357.3148;64.3114;940.1616;421.6263;357.3148;64.3114;940.1616;1.0000
2020-01-23T13:00:00.0/2020-01-23T14:00:00.0;446.0552;339.5926;277.9231;61.6695;873.6321;339.5926;277.9231;61.6695;873.6321;1.0000
2020-01-23T14:00:00.0/2020-01-23T15:00:00.0;304.5194;212.8458;160.7651;52.0807;732.6769;212.8458;160.7651;52.0807;732.6769;1.0000
2020-01-23T15:00:00.0/2020-01-23T16:00:00.0;118.9490;65.2353;38.4877;26.7477;366.5572;65.2353;38.4877;26.7477;366.5572;0.7833
2020-01-23T16:00:00.0/2020-01-23T17:00:00.0;0.4530;0.1193;0.0064;0.1129;0.0000;0.1193;0.0064;0.1129;0.0000;0.9667
2020-01-23T17:00:00.0/2020-01-23T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-23T18:00:00.0/2020-01-23T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-23T19:00:00.0/2020-01-23T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-23T20:00:00.0/2020-01-23T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-23T21:00:00.0/2020-01-23T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-23T22:00:00.0/2020-01-23T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-23T23:00:00.0/2020-01-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-24T00:00:00.0/2020-01-24T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-24T01:00:00.0/2020-01-24T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-24T02:00:00.0/2020-01-24T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-24T03:00:00.0/2020-01-24T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-24T04:00:00.0/2020-01-24T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-24T05:00:00.0/2020-01-24T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-24T06:00:00.0/2020-01-24T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-24T07:00:00.0/2020-01-24T08:00:00.0;104.9551;50.3074;20.8400;29.4674;199.0829;50.3074;20.8400;29.4674;199.0829;0.7250
2020-01-24T08:00:00.0/2020-01-24T09:00:00.0;294.2321;188.3896;117.7776;70.6120;551.7777;188.3896;117.7776;70.6120;551.7777;1.0000
2020-01-24T09:00:00.0/2020-01-24T10:00:00.0;440.4015;313.2307;220.9883;92.2424;702.9033;313.2307;220.9883;92.2424;702.9033;1.0000
2020-01-24T10:00:00.0/2020-01-24T11:00:00.0;533.5247;395.2657;290.9791;104.2867;766.0078;395.2657;290.9791;104.2867;766.0078;1.0000
2020-01-24T11:00:00.0/2020-01-24T12:00:00.0;567.2612;424.5005;315.0591;109.4415;780.4315;424.5005;315.0591;109.4415;780.4315;1.0000
2020-01-24T12:00:00.0/2020-01-24T13:00:00.0;539.3174;397.5001;288.5396;108.9605;751.2738;397.5001;288.5396;108.9605;751.2738;1.0000
2020-01-24T13:00:00.0/2020-01-24T14:00:00.0;451.6027;317.0313;215.7640;101.2673;668.8578;317.0313;215.7640;101.2673;668.8578;1.0000
2020-01-24T14:00:00.0/2020-01-24T15:00:00.0;310.1000;193.6154;112.5764;81.0390;499.6164;193.6154;112.5764;81.0390;499.6164;1.0000
2020-01-24T15:00:00.0/2020-01-24T16:00:00.0;124.4583;57.4077;20.4347;36.9731;176.7199;57.4077;20.4347;36.9731;176.7199;0.7833
2020-01-24T16:00:00.0/2020-01-24T17:00:00.0;0.9032;0.2215;0.0039;0.2176;0.0000;0.2215;0.0039;0.2176;0.0000;0.9500
2020-01-24T17:00:00.0/2020-01-24T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-24T18:00:00.0/2020-01-24T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-24T19:00:00.0/2020-01-24T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-24T20:00:00.0/2020-01-24T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-24T21:00:00.0/2020-01-24T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-24T22:00:00.0/2020-01-24T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-24T23:00:00.0/2020-01-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-25T00:00:00.0/2020-01-25T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-25T01:00:00.0/2020-01-25T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-25T02:00:00.0/2020-01-25T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-25T03:00:00.0/2020-01-25T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-25T04:00:00.0/2020-01-25T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-25T05:00:00.0/2020-01-25T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-25T06:00:00.0/2020-01-25T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-25T07:00:00.0/2020-01-25T08:00:00.0;108.8320;48.0229;15.3612;32.6617;141.4414;22.8238;7.3432;15.4807;54.2759;0.7167
2020-01-25T08:00:00.0/2020-01-25T09:00:00.0;298.4914;181.2787;99.3344;81.9444;456.2303;134.1371;28.4420;105.6951;155.7626;1.0000
2020-01-25T09:00:00.0/2020-01-25T10:00:00.0;445.0498;306.5902;199.4243;107.1659;626.8926;152.6813;1.3078;151.3735;3.9916;1.0000
2020-01-25T10:00:00.0/2020-01-25T11:00:00.0;538.5270;390.4840;271.6134;118.8707;708.0586;263.5549;29.3329;234.2219;76.3231;1.0000
2020-01-25T11:00:00.0/2020-01-25T12:00:00.0;572.5587;421.9303;300.5254;121.4048;737.3916;411.7787;281.4446;130.3341;690.1740;1.0000
2020-01-25T12:00:00.0/2020-01-25T13:00:00.0;544.8311;397.0623;279.5589;117.5034;720.4666;397.0623;279.5589;117.5034;720.4666;1.0000
2020-01-25T13:00:00.0/2020-01-25T14:00:00.0;457.2393;318.5331;212.1891;106.3440;649.7759;318.5331;212.1891;106.3440;649.7759;1.0000
2020-01-25T14:00:00.0/2020-01-25T15:00:00.0;315.7582;196.8373;113.7775;83.0598;496.8023;196.8373;113.7775;83.0598;496.8023;1.0000
2020-01-25T15:00:00.0/2020-01-25T16:00:00.0;130.0358;60.6207;22.5283;38.0924;192.7517;60.6207;22.5283;38.0924;192.7517;0.7833
2020-01-25T16:00:00.0/2020-01-25T17:00:00.0;1.4502;0.3629;0.0068;0.3561;0.0000;0.3629;0.0068;0.3561;0.0000;0.9417
2020-01-25T17:00:00.0/2020-01-25T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-25T18:00:00.0/2020-01-25T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-25T19:00:00.0/2020-01-25T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-25T20:00:00.0/2020-01-25T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-25T21:00:00.0/2020-01-25T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-25T22:00:00.0/2020-01-25T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-25T23:00:00.0/2020-01-26T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-26T00:00:00.0/2020-01-26T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-26T01:00:00.0/2020-01-26T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-26T02:00:00.0/2020-01-26T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-26T03:00:00.0/2020-01-26T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-26T04:00:00.0/2020-01-26T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-26T05:00:00.0/2020-01-26T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-26T06:00:00.0/2020-01-26T07:00:00.0;0.0787;0.0192;0.0028;0.0164;0.0000;0.0124;0.0000;0.0124;0.0000;0.9917
2020-01-26T07:00:00.0/2020-01-26T08:00:00.0;112.8460;56.8549;28.6292;28.2257;270.7060;26.0379;0.0003;26.0377;0.0031;0.7167
2020-01-26T08:00:00.0/2020-01-26T09:00:00.0;302.8962;200.1177;139.0975;61.0202;634.9182;51.1801;0.0000;51.1801;0.0001;1.0000
2020-01-26T09:00:00.0/2020-01-26T10:00:00.0;449.8343;327.2114;251.0732;76.1382;781.8467;222.4702;122.3115;100.1586;355.6089;1.0000
2020-01-26T10:00:00.0/2020-01-26T11:00:00.0;543.6541;411.2119;327.9741;83.2377;846.9642;349.2152;245.0175;104.1977;631.9789;1.0000
2020-01-26T11:00:00.0/2020-01-26T12:00:00.0;577.9680;442.5995;357.6923;84.9073;869.2723;262.3933;85.1531;177.2402;207.6117;1.0000
2020-01-26T12:00:00.0/2020-01-26T13:00:00.0;550.4433;418.2374;336.2373;82.0001;857.7289;110.5739;0.0687;110.5052;0.1686;1.0000
2020-01-26T13:00:00.0/2020-01-26T14:00:00.0;462.9615;340.5196;266.2831;74.2365;806.2503;129.8048;0.6294;129.1754;1.9988;1.0000
2020-01-26T14:00:00.0/2020-01-26T15:00:00.0;321.4907;218.1211;158.3448;59.7763;684.0397;61.9405;0.0040;61.9365;0.0145;1.0000
2020-01-26T15:00:00.0/2020-01-26T16:00:00.0;135.6782;73.0158;41.5002;31.5156;364.6996;24.7923;0.0020;24.7903;0.0144;0.7833
2020-01-26T16:00:00.0/2020-01-26T17:00:00.0;2.1842;0.6162;0.0506;0.5656;0.7864;0.0997;0.0000;0.0997;0.0000;0.9250
2020-01-26T17:00:00.0/2020-01-26T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-26T18:00:00.0/2020-01-26T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-26T19:00:00.0/2020-01-26T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-01-26T20:00:00.0/2020-01-26T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
