# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-01-01T00:00:00.0
# Date end (ISO 8601): 2021-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): 46.8000
# Longitude (positive East, ISO 19115): 9.8300
# Altitude (m): 1610.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-09-04
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2020-11-11T16:00:00.0/2020-11-11T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-11T17:00:00.0/2020-11-11T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-11T18:00:00.0/2020-11-11T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-11T19:00:00.0/2020-11-11T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-11T20:00:00.0/2020-11-11T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-11T21:00:00.0/2020-11-11T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-11T22:00:00.0/2020-11-11T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-11T23:00:00.0/2020-11-12T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-12T00:00:00.0/2020-11-12T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-12T01:00:00.0/2020-11-12T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-12T02:00:00.0/2020-11-12T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-12T03:00:00.0/2020-11-12T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-12T04:00:00.0/2020-11-12T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-12T05:00:00.0/2020-11-12T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-12T06:00:00.0/2020-11-12T07:00:00.0;37.1841;16.4041;7.5486;8.8555;117.6851;2.3117;0.0000;2.3117;0.0000;0.7083
2020-11-12T07:00:00.0/2020-11-12T08:00:00.0;224.1528;140.5863;99.5853;41.0009;596.0276;17.7546;0.0000;17.7546;0.0000;0.8417
2020-11-12T08:00:00.0/2020-11-12T09:00:00.0;394.1771;281.9641;225.8502;56.1140;792.9161;49.0993;0.2162;48.8831;0.6518;1.0000
2020-11-12T09:00:00.0/2020-11-12T10:00:00.0;516.1595;388.7320;326.0023;62.7297;877.3327;285.4228;104.5738;180.8490;270.1725;1.0000
2020-11-12T10:00:00.0/2020-11-12T11:00:00.0;581.7778;447.5610;382.8769;64.6841;914.9865;435.1990;359.3579;75.8410;858.8528;1.0000
2020-11-12T11:00:00.0/2020-11-12T12:00:00.0;586.5516;452.4963;389.0694;63.4269;922.3207;432.0810;350.1398;81.9411;830.4734;1.0000
2020-11-12T12:00:00.0/2020-11-12T13:00:00.0;530.1477;402.6824;342.8576;59.8248;898.7037;401.6162;340.8452;60.7710;893.7481;1.0000
2020-11-12T13:00:00.0/2020-11-12T14:00:00.0;416.4028;303.0435;249.8574;53.1862;831.6579;303.0435;249.8574;53.1862;831.6579;1.0000
2020-11-12T14:00:00.0/2020-11-12T15:00:00.0;253.0608;165.7283;125.3970;40.3313;674.3289;163.9730;120.4498;43.5232;636.2755;1.0000
2020-11-12T15:00:00.0/2020-11-12T16:00:00.0;58.9757;28.9919;16.5488;12.4432;216.3882;28.4964;15.2409;13.2555;203.8638;0.9083
2020-11-12T16:00:00.0/2020-11-12T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-12T17:00:00.0/2020-11-12T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-12T18:00:00.0/2020-11-12T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-12T19:00:00.0/2020-11-12T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-12T20:00:00.0/2020-11-12T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-12T21:00:00.0/2020-11-12T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-12T22:00:00.0/2020-11-12T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-12T23:00:00.0/2020-11-13T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-13T00:00:00.0/2020-11-13T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-13T01:00:00.0/2020-11-13T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-13T02:00:00.0/2020-11-13T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-13T03:00:00.0/2020-11-13T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-13T04:00:00.0/2020-11-13T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-13T05:00:00.0/2020-11-13T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-13T06:00:00.0/2020-11-13T07:00:00.0;34.0232;14.7982;6.8690;7.9293;112.6913;14.7982;6.8690;7.9293;112.6913;0.7250
2020-11-13T07:00:00.0/2020-11-13T08:00:00.0;218.5313;135.7552;95.8242;39.9310;587.9990;135.7552;95.8242;39.9310;587.9990;0.8417
2020-11-13T08:00:00.0/2020-11-13T09:00:00.0;388.4768;275.8800;218.8871;56.9929;780.1353;266.2585;202.8247;63.4338;728.2831;1.0000
2020-11-13T09:00:00.0/2020-11-13T10:00:00.0;510.4561;381.3190;314.8932;66.4258;857.3961;379.3214;311.4727;67.8487;847.1794;1.0000
2020-11-13T10:00:00.0/2020-11-13T11:00:00.0;576.1475;438.4105;366.6981;71.7124;885.3229;438.4105;366.6981;71.7124;885.3229;1.0000
2020-11-13T11:00:00.0/2020-11-13T12:00:00.0;581.0661;441.6394;368.1768;73.4625;881.3709;441.6394;368.1768;73.4625;881.3709;1.0000
2020-11-13T12:00:00.0/2020-11-13T13:00:00.0;524.8691;391.0647;320.3734;70.6912;848.4655;386.9370;313.2891;73.6480;828.3359;1.0000
2020-11-13T13:00:00.0/2020-11-13T14:00:00.0;411.3793;291.7842;229.3336;62.4506;772.4285;290.3087;226.8186;63.4901;764.9837;1.0000
2020-11-13T14:00:00.0/2020-11-13T15:00:00.0;248.3232;155.8712;109.5630;46.3082;597.4106;155.8712;109.5630;46.3082;597.4106;1.0000
2020-11-13T15:00:00.0/2020-11-13T16:00:00.0;55.7169;25.3686;12.3131;13.0555;162.0127;25.3686;12.3131;13.0555;162.0127;0.9167
2020-11-13T16:00:00.0/2020-11-13T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-13T17:00:00.0/2020-11-13T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-13T18:00:00.0/2020-11-13T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-13T19:00:00.0/2020-11-13T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-13T20:00:00.0/2020-11-13T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-13T21:00:00.0/2020-11-13T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-13T22:00:00.0/2020-11-13T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-13T23:00:00.0/2020-11-14T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-14T00:00:00.0/2020-11-14T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-14T01:00:00.0/2020-11-14T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-14T02:00:00.0/2020-11-14T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-14T03:00:00.0/2020-11-14T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-14T04:00:00.0/2020-11-14T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-14T05:00:00.0/2020-11-14T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-14T06:00:00.0/2020-11-14T07:00:00.0;31.0393;14.3591;8.1322;6.2269;140.6669;14.3591;8.1322;6.2269;140.6669;0.7333
2020-11-14T07:00:00.0/2020-11-14T08:00:00.0;212.9592;136.7005;105.1922;31.5083;665.9034;136.7005;105.1922;31.5083;665.9034;0.7167
2020-11-14T08:00:00.0/2020-11-14T09:00:00.0;382.8362;277.4285;233.6575;43.7709;845.9454;277.4285;233.6575;43.7709;845.9454;1.0000
2020-11-14T09:00:00.0/2020-11-14T10:00:00.0;504.8249;383.2621;333.1652;50.0969;917.7501;382.9795;332.6256;50.3538;916.3750;1.0000
2020-11-14T10:00:00.0/2020-11-14T11:00:00.0;570.6035;441.0975;387.6015;53.4960;945.2868;432.8677;371.8616;61.0061;906.0955;1.0000
2020-11-14T11:00:00.0/2020-11-14T12:00:00.0;575.6815;445.3504;390.9749;54.3755;945.1382;445.3504;390.9749;54.3755;945.1382;1.0000
2020-11-14T12:00:00.0/2020-11-14T13:00:00.0;519.7054;395.4217;342.5171;52.9046;916.6085;389.8106;332.3136;57.4970;887.2819;1.0000
2020-11-14T13:00:00.0/2020-11-14T14:00:00.0;406.4831;296.1425;247.9521;48.1904;846.0697;286.8415;234.2558;52.5857;803.3692;1.0000
2020-11-14T14:00:00.0/2020-11-14T15:00:00.0;243.7231;159.3508;122.2191;37.1317;681.9698;156.8719;119.0756;37.7963;667.4092;1.0000
2020-11-14T15:00:00.0/2020-11-14T16:00:00.0;52.6167;25.6625;14.8438;10.8187;204.5991;25.6625;14.8438;10.8187;204.5991;0.9333
2020-11-14T16:00:00.0/2020-11-14T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-14T17:00:00.0/2020-11-14T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-14T18:00:00.0/2020-11-14T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-14T19:00:00.0/2020-11-14T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-14T20:00:00.0/2020-11-14T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-14T21:00:00.0/2020-11-14T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-14T22:00:00.0/2020-11-14T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-14T23:00:00.0/2020-11-15T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-15T00:00:00.0/2020-11-15T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-15T01:00:00.0/2020-11-15T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-15T02:00:00.0/2020-11-15T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-15T03:00:00.0/2020-11-15T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-15T04:00:00.0/2020-11-15T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-15T05:00:00.0/2020-11-15T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-15T06:00:00.0/2020-11-15T07:00:00.0;28.1909;12.9453;7.0780;5.8673;128.7401;11.3917;4.7438;6.6480;86.2832;0.7500
2020-11-15T07:00:00.0/2020-11-15T08:00:00.0;207.4398;133.2338;101.0755;32.1583;655.5369;119.4397;73.6470;45.7928;468.6995;0.7167
2020-11-15T08:00:00.0/2020-11-15T09:00:00.0;377.2587;274.0982;228.6586;45.4395;840.3295;233.1971;153.4421;79.7550;569.3602;1.0000
2020-11-15T09:00:00.0/2020-11-15T10:00:00.0;499.2695;379.6651;327.2578;52.4073;911.9072;323.4985;188.8603;134.6382;529.8303;1.0000
2020-11-15T10:00:00.0/2020-11-15T11:00:00.0;565.1493;436.9428;380.6918;56.2510;937.8049;382.9725;244.5500;138.4225;599.8005;1.0000
2020-11-15T11:00:00.0/2020-11-15T12:00:00.0;570.4009;440.5343;383.1364;57.3979;935.1506;424.4601;339.0361;85.4240;828.8535;1.0000
2020-11-15T12:00:00.0/2020-11-15T13:00:00.0;514.6594;389.8764;333.6264;56.2500;901.8466;365.3844;268.5247;96.8597;718.5517;1.0000
2020-11-15T13:00:00.0/2020-11-15T14:00:00.0;401.7169;290.0567;238.3333;51.7234;822.8304;281.4117;221.0909;60.3207;769.2706;1.0000
2020-11-15T14:00:00.0/2020-11-15T15:00:00.0;239.2628;153.4914;113.5725;39.9189;643.3124;151.0558;110.2457;40.8101;627.6613;1.0000
2020-11-15T15:00:00.0/2020-11-15T16:00:00.0;49.7289;23.2537;12.1292;11.1245;169.3391;23.2537;12.1292;11.1245;169.3391;0.9500
2020-11-15T16:00:00.0/2020-11-15T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-15T17:00:00.0/2020-11-15T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-15T18:00:00.0/2020-11-15T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-15T19:00:00.0/2020-11-15T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-15T20:00:00.0/2020-11-15T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-15T21:00:00.0/2020-11-15T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-15T22:00:00.0/2020-11-15T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-15T23:00:00.0/2020-11-16T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-16T00:00:00.0/2020-11-16T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-16T01:00:00.0/2020-11-16T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-16T02:00:00.0/2020-11-16T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-16T03:00:00.0/2020-11-16T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-16T04:00:00.0/2020-11-16T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-16T05:00:00.0/2020-11-16T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-16T06:00:00.0/2020-11-16T07:00:00.0;25.5214;10.4796;4.0491;6.4305;74.8379;1.3557;0.0000;1.3557;0.0000;0.7583
2020-11-16T07:00:00.0/2020-11-16T08:00:00.0;201.9763;123.9578;85.0630;38.8947;558.5432;15.4810;0.0000;15.4810;0.0000;0.7167
2020-11-16T08:00:00.0/2020-11-16T09:00:00.0;371.7478;265.3526;211.1464;54.2062;786.5166;29.5676;2.2679;27.2997;7.1992;1.0000
2020-11-16T09:00:00.0/2020-11-16T10:00:00.0;493.7934;373.0903;311.3092;61.7811;877.2700;186.5596;71.0731;115.4865;212.8450;1.0000
2020-11-16T10:00:00.0/2020-11-16T11:00:00.0;559.7883;432.5050;365.9373;66.5676;910.4413;192.0728;8.2839;183.7889;20.2343;1.0000
2020-11-16T11:00:00.0/2020-11-16T12:00:00.0;565.2277;438.4937;370.3080;68.1857;912.5071;298.2881;97.1551;201.1330;240.3880;1.0000
2020-11-16T12:00:00.0/2020-11-16T13:00:00.0;509.7343;389.4388;322.6920;66.7467;881.0631;288.9542;125.4630;163.4912;343.0050;1.0000
2020-11-16T13:00:00.0/2020-11-16T14:00:00.0;397.0833;289.8894;229.0449;60.8444;800.0757;157.1216;14.7189;142.4028;46.1661;1.0000
2020-11-16T14:00:00.0/2020-11-16T15:00:00.0;234.9445;152.3562;106.1437;46.2125;610.2010;83.7369;3.6354;80.1015;30.3386;1.0000
2020-11-16T15:00:00.0/2020-11-16T16:00:00.0;47.0124;21.9873;9.9387;12.0486;140.3002;20.5726;5.1904;15.3822;81.3771;0.9500
2020-11-16T16:00:00.0/2020-11-16T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-16T17:00:00.0/2020-11-16T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-16T18:00:00.0/2020-11-16T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-16T19:00:00.0/2020-11-16T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-16T20:00:00.0/2020-11-16T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-16T21:00:00.0/2020-11-16T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-16T22:00:00.0/2020-11-16T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-16T23:00:00.0/2020-11-17T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-17T00:00:00.0/2020-11-17T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-17T01:00:00.0/2020-11-17T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-17T02:00:00.0/2020-11-17T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-17T03:00:00.0/2020-11-17T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-17T04:00:00.0/2020-11-17T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-17T05:00:00.0/2020-11-17T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-17T06:00:00.0/2020-11-17T07:00:00.0;22.9797;9.9255;4.4643;5.4613;87.4398;9.9255;4.4643;5.4613;87.4398;0.7750
2020-11-17T07:00:00.0/2020-11-17T08:00:00.0;196.5720;123.1070;88.4345;34.6725;599.5983;121.1907;86.2336;34.9571;588.3424;0.7167
2020-11-17T08:00:00.0/2020-11-17T09:00:00.0;366.3068;262.4911;213.5090;48.9821;808.1071;241.6902;176.3268;65.3634;666.0023;1.0000
2020-11-17T09:00:00.0/2020-11-17T10:00:00.0;488.4000;367.6992;312.5143;55.1849;890.7569;325.1418;234.9052;90.2366;665.6677;1.0000
2020-11-17T10:00:00.0/2020-11-17T11:00:00.0;554.5238;425.3427;367.9721;57.3706;924.5723;394.0387;308.6027;85.4360;775.5725;1.0000
2020-11-17T11:00:00.0/2020-11-17T12:00:00.0;560.1651;429.7891;373.1286;56.6605;928.1615;416.4162;352.0974;64.3189;876.1979;1.0000
2020-11-17T12:00:00.0/2020-11-17T13:00:00.0;504.9330;380.8891;327.1119;53.7771;902.1301;348.2734;266.0681;82.2053;728.1862;1.0000
2020-11-17T13:00:00.0/2020-11-17T14:00:00.0;392.5850;283.4646;235.4617;48.0030;832.8321;264.4207;200.1509;64.2697;713.6988;1.0000
2020-11-17T14:00:00.0/2020-11-17T15:00:00.0;230.7703;149.2484;113.2787;35.9697;666.8281;147.9290;110.8365;37.0924;655.8137;1.0000
2020-11-17T15:00:00.0/2020-11-17T16:00:00.0;44.4612;21.3773;11.9906;9.3866;179.7588;21.3773;11.9906;9.3866;179.7588;0.9583
2020-11-17T16:00:00.0/2020-11-17T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-17T17:00:00.0/2020-11-17T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-17T18:00:00.0/2020-11-17T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-17T19:00:00.0/2020-11-17T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-17T20:00:00.0/2020-11-17T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-17T21:00:00.0/2020-11-17T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-17T22:00:00.0/2020-11-17T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-17T23:00:00.0/2020-11-18T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-18T00:00:00.0/2020-11-18T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-18T01:00:00.0/2020-11-18T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-18T02:00:00.0/2020-11-18T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-18T03:00:00.0/2020-11-18T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-18T04:00:00.0/2020-11-18T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-18T05:00:00.0/2020-11-18T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-11-18T06:00:00.0/2020-11-18T07:00:00.0;20.6194;9.1254;4.5967;4.5287;96.1298;9.1254;4.5967;4.5287;96.1298;0.7833
